User,Activity,time,x,y,z
1600,A,2.52313E+14,-0.23425293,7.4740295,0.4777069;
1600,A,2.52313E+14,-0.7933655,9.042465,1.2357788;
1600,A,2.52314E+14,-0.33865356,11.187988,2.2861786;
1600,A,2.52314E+14,-0.080062866,11.16774,2.3308716;
1600,A,2.52314E+14,-2.0213013,12.029144,-1.3011627;
1600,A,2.52314E+14,-4.518036,13.54686,-4.6990204;
1600,A,2.52314E+14,-4.0178375,13.830429,-2.7092133;
1600,A,2.52314E+14,-1.2520905,12.112305,-0.3503418;
1600,A,2.52314E+14,0.50323486,8.071793,0.41744995;
1600,A,2.52314E+14,-0.5985565,4.29718,-0.009521484;
1600,A,2.52314E+14,-3.1768951,3.7139587,0.7884064;
1600,A,2.52314E+14,-2.2568665,5.09877,1.9385376;
1600,A,2.52314E+14,-0.7382202,8.470749,2.6408997;
1600,A,2.52314E+14,-3.4552765,13.8910675,6.142563;
1600,A,2.52314E+14,-2.6915588,15.35907,2.8009186;
1600,A,2.52314E+14,-4.178116,10.252029,1.0901642;
1600,A,2.52314E+14,-4.3624268,8.480148,2.035965;
1600,A,2.52314E+14,-2.1471863,8.693939,-0.65715027;
1600,A,2.52314E+14,-3.7176666,10.076294,-0.35980225;
1600,A,2.52314E+14,-2.04451,7.832199,0.7105255;
1600,A,2.52314E+14,0.44818115,6.06044,0.36619568;
1600,A,2.52314E+14,-0.40020752,7.271515,0.49079895;
1600,A,2.52315E+14,-1.0372772,8.2052,1.5896912;
1600,A,2.52315E+14,-1.2071075,9.420776,1.6417847;
1600,A,2.52315E+14,0.2320404,10.331787,2.6054535;
1600,A,2.52315E+14,-0.71009827,12.517227,0.4695282;
1600,A,2.52315E+14,-3.1858978,11.863449,-2.937439;
1600,A,2.52315E+14,-5.89386,13.818848,-1.5032959;
1600,A,2.52315E+14,-3.0147705,14.594009,0.7101898;
1600,A,2.52315E+14,1.175354,9.713013,0.5375366;
1600,A,2.52315E+14,-0.44099426,6.111618,0.6307373;
1600,A,2.52315E+14,-2.9830475,4.570862,1.4027557;
1600,A,2.52315E+14,-2.0036469,4.157364,1.8821564;
1600,A,2.52315E+14,-0.51750183,6.3217163,1.7276306;
1600,A,2.52315E+14,-2.3243866,10.63298,0.59155273;
1600,A,2.52315E+14,-3.6485596,12.779007,6.1617126;
1600,A,2.52315E+14,2.534912,16.466064,1.15271;
1600,A,2.52315E+14,-4.6543884,9.001221,-0.74360657;
1600,A,2.52315E+14,-2.0496368,9.752014,1.2714996;
1600,A,2.52315E+14,-2.3357086,8.23941,-1.357544;
1600,A,2.52315E+14,-4.385391,8.327332,0.8959961;
1600,A,2.52315E+14,-1.6773834,4.512314,0.10621643;
1600,A,2.52316E+14,-1.0008392,7.9749603,0.5231476;
1600,A,2.52316E+14,-0.11647034,8.925125,0.67303467;
1600,A,2.52316E+14,-1.4621124,9.561508,0.28944397;
1600,A,2.52316E+14,0.885376,11.900986,1.8147888;
1600,A,2.52316E+14,-1.0225677,10.587906,-0.038253784;
1600,A,2.52316E+14,-4.2838593,12.62384,-4.597519;
1600,A,2.52316E+14,-6.7126465,10.446396,-1.3238068;
1600,A,2.52316E+14,-2.4049225,13.6324005,1.1033173;
1600,A,2.52316E+14,0.4166565,11.53566,0.63708496;
1600,A,2.52316E+14,0.51252747,6.071533,0.20436096;
1600,A,2.52316E+14,-2.948166,3.8847961,1.8723602;
1600,A,2.52316E+14,-2.2047272,4.167862,1.6401367;
1600,A,2.52316E+14,-0.73410034,5.8548126,2.006134;
1600,A,2.52316E+14,-2.5997467,10.555817,1.2962646;
1600,A,2.52316E+14,-5.655014,16.766418,8.667648;
1600,A,2.52316E+14,2.218338,11.77565,0.19778442;
1600,A,2.52316E+14,-5.846863,9.180588,0.8448181;
1600,A,2.52316E+14,-3.0135498,9.986557,1.3953857;
1600,A,2.52316E+14,-2.0296478,7.5928955,-1.4359741;
1600,A,2.52316E+14,-5.071106,10.262283,0.69602966;
1600,A,2.52317E+14,-0.7754669,5.5278473,0.63822937;
1600,A,2.52317E+14,0.40621948,6.094635,0.16069031;
1600,A,2.52317E+14,-0.92878723,8.440369,0.5165405;
1600,A,2.52317E+14,-2.1712494,10.063095,1.3362579;
1600,A,2.52317E+14,-0.31611633,11.370895,2.507843;
1600,A,2.52317E+14,0.63601685,11.919922,0.6525879;
1600,A,2.52317E+14,-3.1931305,13.628204,-3.81279;
1600,A,2.52317E+14,-6.284607,12.624603,-3.26268;
1600,A,2.52317E+14,-1.1648712,11.63176,-0.18946838;
1600,A,2.52317E+14,0.04309082,11.555878,0.016098022;
1600,A,2.52317E+14,-0.74684143,6.0261536,-0.22914124;
1600,A,2.52317E+14,-2.249237,2.8277283,-0.008544922;
1600,A,2.52317E+14,-2.5636292,4.347763,1.5348053;
1600,A,2.52317E+14,-2.1745605,6.714676,2.9521484;
1600,A,2.52317E+14,-3.6114655,12.997528,4.2909546;
1600,A,2.52317E+14,-4.6079254,17.58487,6.304901;
1600,A,2.52317E+14,-1.4766693,12.626968,1.1181335;
1600,A,2.52317E+14,-4.5151215,10.302521,2.7173462;
1600,A,2.52317E+14,-2.533554,8.300934,0.24969482;
1600,A,2.52317E+14,-2.9904327,7.1655884,-1.5019684;
1600,A,2.52318E+14,-4.717407,9.180466,0.40040588;
1600,A,2.52318E+14,-0.8177948,6.186035,0.20417786;
1600,A,2.52318E+14,0.90097046,6.4816284,-0.3742981;
1600,A,2.52318E+14,-1.1786041,8.595688,0.91452026;
1600,A,2.52318E+14,-1.256958,10.94249,1.6845703;
1600,A,2.52318E+14,-0.258255,11.050171,2.2335358;
1600,A,2.52318E+14,-1.5086975,12.211121,-0.7052307;
1600,A,2.52318E+14,-4.335846,13.529419,-3.7255554;
1600,A,2.52318E+14,-4.226059,12.807037,-1.9921417;
1600,A,2.52318E+14,-0.77711487,11.983185,-0.02949524;
1600,A,2.52318E+14,0.66799927,8.344696,0.4407959;
1600,A,2.52318E+14,-0.9203949,3.95076,0.60598755;
1600,A,2.52318E+14,-2.814087,3.8166351,1.0377045;
1600,A,2.52318E+14,-2.494339,6.1424866,1.2059174;
1600,A,2.52318E+14,-1.7252197,9.101364,1.370163;
1600,A,2.52318E+14,-3.5959778,12.884048,5.67395;
1600,A,2.52318E+14,-0.7612152,15.327377,4.9859467;
1600,A,2.52318E+14,-1.4354095,10.269089,0.42175293;
1600,A,2.52318E+14,-2.5148773,8.437775,1.4273224;
1600,A,2.52318E+14,-1.8834839,8.068024,0.015365601;
1600,A,2.52319E+14,-4.1746674,8.541031,0.06262207;
1600,A,2.52319E+14,-2.410141,7.0805664,0.53422546;
1600,A,2.52319E+14,-0.6714325,6.5088654,0.11831665;
1600,A,2.52319E+14,-0.62535095,7.89769,0.47590637;
1600,A,2.52319E+14,-1.5381165,8.957687,0.8374634;
1600,A,2.52319E+14,-0.9048767,11.083359,1.93396;
1600,A,2.52319E+14,-0.081344604,11.479416,1.2167969;
1600,A,2.52319E+14,-2.2987823,12.571686,-3.9398956;
1600,A,2.52319E+14,-6.2795563,12.495895,-3.5255432;
1600,A,2.52319E+14,-3.2611847,11.841568,-1.15802;
1600,A,2.52319E+14,-0.6329498,11.99379,0.816391;
1600,A,2.52319E+14,0.94503784,8.599152,0.8192749;
1600,A,2.52319E+14,-0.3573761,4.2830963,-0.024459839;
1600,A,2.52319E+14,-2.924942,4.18248,0.9544983;
1600,A,2.52319E+14,-2.1355743,5.380249,2.7529602;
1600,A,2.52319E+14,-1.4048767,9.39946,0.66352844;
1600,A,2.52319E+14,-5.6076508,14.450104,6.782608;
1600,A,2.52319E+14,1.1471405,14.358795,-1.1638184;
1600,A,2.52319E+14,-4.7206726,9.562256,-0.69143677;
1600,A,2.5232E+14,-2.42424,9.440689,2.0006104;
1600,A,2.5232E+14,-2.9624023,8.180878,-1.3270264;
1600,A,2.5232E+14,-4.7576294,9.592163,-0.18322754;
1600,A,2.5232E+14,-0.98672485,5.631775,0.0066375732;
1600,A,2.5232E+14,0.2129364,5.7363586,-0.27781677;
1600,A,2.5232E+14,-0.46229553,8.318466,0.49432373;
1600,A,2.5232E+14,-1.0906982,9.049469,0.75057983;
1600,A,2.5232E+14,0.77064514,11.791962,2.2018127;
1600,A,2.5232E+14,0.7536621,10.551315,3.7930145;
1600,A,2.5232E+14,-1.789978,12.928558,-3.0508728;
1600,A,2.5232E+14,-6.4341583,12.480011,-5.0601807;
1600,A,2.5232E+14,-4.2210083,14.779358,-0.72572327;
1600,A,2.5232E+14,-0.844574,11.667877,-0.091674805;
1600,A,2.5232E+14,1.5678711,6.6294556,-0.04890442;
1600,A,2.5232E+14,-1.4122467,2.431961,0.40916443;
1600,A,2.5232E+14,-2.5649414,3.7598877,1.308075;
1600,A,2.5232E+14,-1.7903748,6.698395,2.134674;
1600,A,2.5232E+14,-0.45706177,11.176468,0.4070282;
1600,A,2.5232E+14,-3.558197,12.871201,5.1601715;
1600,A,2.5232E+14,-1.9228363,17.468094,2.4261475;
1600,A,2.52321E+14,-1.0764465,6.529587,-1.4390564;
1600,A,2.52321E+14,-0.63790894,10.417984,1.9113464;
1600,A,2.52321E+14,-3.4301758,9.086319,-0.7621002;
1600,A,2.52321E+14,-3.9846191,7.0607605,0.48880005;
1600,A,2.52321E+14,-0.5993347,5.0085907,-0.35855103;
1600,A,2.52321E+14,-1.2685242,7.378067,-0.35671997;
1600,A,2.52321E+14,-1.4194489,8.545822,0.46710205;
1600,A,2.52321E+14,-1.776123,9.901367,2.3769073;
1600,A,2.52321E+14,1.6097412,11.415375,2.613037;
1600,A,2.52321E+14,-1.8938904,13.015228,-0.582428;
1600,A,2.52321E+14,-4.6718903,13.063843,-4.923401;
1600,A,2.52321E+14,-5.964081,13.377213,-1.5076294;
1600,A,2.52321E+14,-0.97714233,12.842529,-0.72462463;
1600,A,2.52321E+14,0.09637451,8.813385,0.05067444;
1600,A,2.52321E+14,-0.4399109,4.535019,-0.41029358;
1600,A,2.52321E+14,-2.3056335,3.4151459,0.32603455;
1600,A,2.52321E+14,-2.2633514,5.1072083,2.0112305;
1600,A,2.52321E+14,-1.1066132,8.54953,1.2489166;
1600,A,2.52321E+14,-1.7722778,13.076721,0.5546112;
1600,A,2.52321E+14,-3.7928314,14.8554535,1.8218079;
1600,A,2.52322E+14,-2.3148956,15.596893,2.3577728;
1600,A,2.52322E+14,-1.5859833,9.597961,-0.98135376;
1600,A,2.52322E+14,-3.4525757,8.352112,-1.1903839;
1600,A,2.52322E+14,-4.7732086,7.5294952,-0.63064575;
1600,A,2.52322E+14,-2.3887634,5.6256256,-0.54055786;
1600,A,2.52322E+14,-0.6685486,5.572815,-0.45524597;
1600,A,2.52322E+14,0.16821289,8.775543,-0.024429321;
1600,A,2.52322E+14,-1.0676422,10.270096,0.9336853;
1600,A,2.52322E+14,-0.64660645,10.233215,3.1117096;
1600,A,2.52322E+14,0.21783447,12.268677,0.21601868;
1600,A,2.52322E+14,-4.817749,13.747192,-3.6954193;
1600,A,2.52322E+14,-5.784485,13.177856,-3.2184448;
1600,A,2.52322E+14,-2.1997528,13.347687,-1.1475372;
1600,A,2.52322E+14,-0.59428406,10.192993,0.22639465;
1600,A,2.52322E+14,-0.50735474,5.201065,-0.08496094;
1600,A,2.52322E+14,-1.0977631,3.2711182,0.23976135;
1600,A,2.52322E+14,-1.34375,4.7602386,1.9577942;
1600,A,2.52322E+14,-0.8270874,7.6331635,0.7872162;
1600,A,2.52322E+14,-4.3332367,14.460144,3.8655396;
1600,A,2.52322E+14,-1.7426605,13.100952,2.8491974;
1600,A,2.52323E+14,-2.575119,13.923981,2.3311157;
1600,A,2.52323E+14,-5.4085236,13.085983,0.9270935;
1600,A,2.52323E+14,-2.6855469,8.589157,-0.9447937;
1600,A,2.52323E+14,-3.5922241,9.535919,-0.42263794;
1600,A,2.52323E+14,-2.8562317,8.679428,0.8127899;
1600,A,2.52323E+14,0.06959534,5.1868134,-0.025772095;
1600,A,2.52323E+14,-0.6774597,6.5408325,0.26687622;
1600,A,2.52323E+14,-1.2541656,8.595642,0.8130951;
1600,A,2.52323E+14,-1.1008301,9.96347,1.7614441;
1600,A,2.52323E+14,1.3130646,10.206345,2.8971863;
1600,A,2.52323E+14,-1.3148193,12.473816,-0.68685913;
1600,A,2.52323E+14,-5.9533234,13.2395935,-4.4269257;
1600,A,2.52323E+14,-5.3409424,14.039673,-2.3188934;
1600,A,2.52323E+14,-0.8525543,13.256729,-0.5860596;
1600,A,2.52323E+14,0.42178345,8.246948,0.25645447;
1600,A,2.52323E+14,-0.8070679,3.847702,0.19735718;
1600,A,2.52323E+14,-2.090149,3.1586304,0.45291138;
1600,A,2.52323E+14,-1.475235,5.2808533,2.7888489;
1600,A,2.52323E+14,-0.014282227,9.194885,1.3086395;
1600,A,2.52323E+14,-4.563217,16.63565,5.6042786;
1600,A,2.52324E+14,-1.9813843,12.926727,-0.8399811;
1600,A,2.52324E+14,-4.5322113,10.497986,3.862259;
1600,A,2.52324E+14,-3.3933868,11.418259,1.960495;
1600,A,2.52324E+14,-0.59716797,7.3019714,-0.5289917;
1600,A,2.52324E+14,-6.0596466,9.282623,-0.384964;
1600,A,2.52324E+14,-3.338974,7.4025726,1.057785;
1600,A,2.52324E+14,0.035720825,5.0906677,-1.3576813;
1600,A,2.52324E+14,-0.18145752,7.358856,0.3511963;
1600,A,2.52324E+14,-0.31266785,9.087326,0.47013855;
1600,A,2.52324E+14,-1.0191345,11.272263,1.7875824;
1600,A,2.52324E+14,-0.5804901,10.339539,3.0155182;
1600,A,2.52324E+14,-3.8309784,14.03949,-4.050949;
1600,A,2.52324E+14,-7.8818207,13.001053,-2.90065;
1600,A,2.52324E+14,-2.7936707,12.329926,-1.4237823;
1600,A,2.52324E+14,1.164856,12.51268,0.4525299;
1600,A,2.52324E+14,0.42684937,6.952713,0.10054016;
1600,A,2.52324E+14,-2.373993,1.7512665,-1.4571991;
1600,A,2.52324E+14,-3.699768,4.024338,0.77246094;
1600,A,2.52324E+14,-1.7241058,6.5785675,4.121277;
1600,A,2.52324E+14,0.98742676,10.702133,2.3375244;
1600,A,2.52325E+14,-5.4542694,17.136566,6.5989075;
1600,A,2.52325E+14,-1.9791565,13.411255,-0.6277466;
1600,A,2.52325E+14,-4.4252625,7.357895,2.2310638;
1600,A,2.52325E+14,-1.507843,10.073517,2.335312;
1600,A,2.52325E+14,-2.1272888,7.085556,-2.139557;
1600,A,2.52325E+14,-5.539963,9.100555,-0.8126068;
1600,A,2.52325E+14,-1.0965118,6.411682,1.0338287;
1600,A,2.52325E+14,-0.17277527,5.901474,-0.41152954;
1600,A,2.52325E+14,-0.51768494,7.6681213,0.2942047;
1600,A,2.52325E+14,-1.5373993,10.129379,1.1423645;
1600,A,2.52325E+14,-0.7871094,11.598526,2.9322052;
1600,A,2.52325E+14,0.66470337,12.728546,0.55770874;
1600,A,2.52325E+14,-2.995346,15.25061,-4.893463;
1600,A,2.52325E+14,-6.7556,11.630722,-2.4616852;
1600,A,2.52325E+14,-1.425003,10.298309,-0.46710205;
1600,A,2.52325E+14,0.16720581,9.225998,-0.61221313;
1600,A,2.52325E+14,-1.8914948,5.9530334,0.032043457;
1600,A,2.52325E+14,-2.011612,3.1345062,-0.103775024;
1600,A,2.52325E+14,-1.8115082,5.072113,1.8233185;
1600,A,2.52325E+14,-1.3507538,7.891327,3.0963287;
1600,A,2.52326E+14,-2.7112427,12.848663,2.4565582;
1600,A,2.52326E+14,-5.6430664,17.944244,4.179352;
1600,A,2.52326E+14,-2.2460938,15.487442,0.9638672;
1600,A,2.52326E+14,-0.9141846,7.2882385,-0.3765564;
1600,A,2.52326E+14,-1.7677612,10.451218,0.43478394;
1600,A,2.52326E+14,-4.612976,8.27153,-0.66716003;
1600,A,2.52326E+14,-2.822937,6.3836975,0.4190979;
1600,A,2.52326E+14,-1.0823212,6.0439606,-0.37457275;
1600,A,2.52326E+14,-0.9313812,7.2676086,-0.70391846;
1600,A,2.52326E+14,-1.0405884,9.03035,0.4184265;
1600,A,2.52326E+14,-1.276123,11.309387,2.601944;
1600,A,2.52326E+14,0.20175171,11.165466,1.5230255;
1600,A,2.52326E+14,-2.1615906,12.667358,-2.020401;
1600,A,2.52326E+14,-5.4164886,13.701172,-3.1387634;
1600,A,2.52326E+14,-3.920578,13.054764,-0.7814789;
1600,A,2.52326E+14,-0.68743896,11.333664,0.04045105;
1600,A,2.52326E+14,-1.0628357,6.7593384,0.23626709;
1600,A,2.52326E+14,-1.7887115,3.1117706,0.081832886;
1600,A,2.52326E+14,-2.5646973,3.7496338,1.379776;
1600,A,2.52327E+14,-1.5602112,7.3584747,2.957138;
1600,A,2.52327E+14,-0.43345642,12.116196,4.24144;
1600,A,2.52327E+14,-1.7906799,12.001404,3.1922455;
1600,A,2.52327E+14,-4.273773,13.654907,2.913742;
1600,A,2.52327E+14,-2.7869263,13.414795,1.4700165;
1600,A,2.52327E+14,-1.8855133,8.34967,-0.65896606;
1600,A,2.52327E+14,-4.2469635,8.840134,-0.9942627;
1600,A,2.52327E+14,-3.2794647,7.894455,0.3988495;
1600,A,2.52327E+14,-0.111083984,5.621063,0.50590515;
1600,A,2.52327E+14,0.037521362,6.955841,0.33729553;
1600,A,2.52327E+14,-1.0800171,9.12265,1.5158691;
1600,A,2.52327E+14,-0.84339905,10.422668,2.27211;
1600,A,2.52327E+14,0.7485199,10.609879,2.6533203;
1600,A,2.52327E+14,-1.8656464,12.761337,-1.3003693;
1600,A,2.52327E+14,-5.250702,11.831543,-3.4856873;
1600,A,2.52327E+14,-6.021179,13.694122,-1.6673737;
1600,A,2.52327E+14,-2.0606995,14.272049,-0.31350708;
1600,A,2.52327E+14,1.3770294,8.932129,-0.31225586;
1600,A,2.52327E+14,-0.51242065,2.7531433,-1.3828125;
1600,A,2.52327E+14,-3.745575,2.5724792,1.2733917;
1600,A,2.52328E+14,-3.061798,5.7969513,1.9635468;
1600,A,2.52328E+14,-1.957489,9.5456085,1.7996216;
1600,A,2.52328E+14,-2.1026306,14.176376,4.658554;
1600,A,2.52328E+14,-2.0221863,12.18277,1.9757385;
1600,A,2.52328E+14,-6.112076,13.50972,3.135666;
1600,A,2.52328E+14,-1.7796478,11.753662,0.10292053;
1600,A,2.52328E+14,-1.1867218,7.570038,-2.203598;
1600,A,2.52328E+14,-6.907486,9.874374,-0.4178772;
1600,A,2.52328E+14,-3.335846,7.5647583,1.3857269;
1600,A,2.52328E+14,1.133194,5.2195587,-1.1899414;
1600,A,2.52328E+14,-0.86369324,8.019424,0.4090271;
1600,A,2.52328E+14,-1.552948,9.100586,0.26667786;
1600,A,2.52328E+14,-1.5917816,9.858673,0.9076233;
1600,A,2.52328E+14,0.7004852,10.05867,3.2352142;
1600,A,2.52328E+14,-2.119461,12.678589,-1.5563354;
1600,A,2.52328E+14,-5.222458,12.519897,-5.5759125;
1600,A,2.52328E+14,-4.9357147,14.604187,-0.9254608;
1600,A,2.52328E+14,-1.6847839,12.501938,0.30168152;
1600,A,2.52328E+14,0.6531067,7.398636,1.5083923;
1600,A,2.52328E+14,-0.29794312,3.6987915,0.51060486;
1600,A,2.52329E+14,-3.3388367,4.9415436,0.6706543;
1600,A,2.52329E+14,-2.2145538,5.0733643,2.9884033;
1600,A,2.52329E+14,-0.7983551,8.922821,0.8217621;
1600,A,2.52329E+14,-4.1002045,18.276062,6.2521515;
1600,A,2.52329E+14,-0.6837311,11.704071,-2.7592163;
1600,A,2.52329E+14,-5.5094757,9.537201,4.0661316;
1600,A,2.52329E+14,-1.6614532,9.271561,1.2624207;
1600,A,2.52329E+14,-2.6320953,7.5616302,-1.1148529;
1600,A,2.52329E+14,-6.305664,10.390274,-1.0956879;
1600,A,2.52329E+14,-1.4564819,6.0082245,1.2344971;
1600,A,2.52329E+14,1.6293182,5.82605,-1.0532684;
1600,A,2.52329E+14,-0.60414124,7.906952,0.8390045;
1600,A,2.52329E+14,-1.3072205,9.495514,0.775589;
1600,A,2.52329E+14,-0.1715393,11.631271,2.0447693;
1600,A,2.52329E+14,-0.48291016,10.046799,2.656479;
1600,A,2.52329E+14,-3.208084,13.108765,-2.744751;
1600,A,2.52329E+14,-6.657318,13.233551,-4.336792;
1600,A,2.52329E+14,-2.8472443,12.54892,-2.4073029;
1600,A,2.52329E+14,-1.1306915,11.948502,-0.22668457;
1600,A,2.52329E+14,-0.35888672,7.7382507,-0.37068176;
1600,A,2.5233E+14,-2.2263489,2.7316742,-0.69288635;
1600,A,2.5233E+14,-2.2816925,3.0320282,1.3206482;
1600,A,2.5233E+14,-1.8824005,7.1775055,1.8859711;
1600,A,2.5233E+14,-1.7207489,11.578354,1.1246948;
1600,A,2.5233E+14,-2.7511597,16.17189,2.0049896;
1600,A,2.5233E+14,-5.802414,16.016174,-3.061203;
1600,A,2.5233E+14,-2.39328,6.9496765,0.8521271;
1600,A,2.5233E+14,-0.27134705,8.625778,1.7743988;
1600,A,2.5233E+14,-4.128433,12.6992035,-1.7172089;
1600,A,2.5233E+14,-4.043503,5.8649445,0.5575104;
1600,A,2.5233E+14,-0.57966614,3.8220367,-0.017807007;
1600,A,2.5233E+14,0.026657104,7.8418274,-0.2815094;
1600,A,2.5233E+14,-0.703949,8.81662,0.5825043;
1600,A,2.5233E+14,-0.40138245,10.824371,1.8969727;
1600,A,2.5233E+14,0.41348267,10.22998,2.4784698;
1600,A,2.5233E+14,-1.3190002,11.574661,-0.19943237;
1600,A,2.5233E+14,-5.1313934,13.964783,-4.50441;
1600,A,2.5233E+14,-5.806198,13.767151,-3.1783447;
1600,A,2.5233E+14,-1.585144,13.01001,-0.9680023;
1600,A,2.5233E+14,0.22219849,8.42749,-0.3025818;
1600,A,2.52331E+14,-0.63145447,3.6322174,-0.22859192;
1600,A,2.52331E+14,-2.5462036,3.337387,0.5449524;
1600,A,2.52331E+14,-2.0298615,4.9665527,2.2028046;
1600,A,2.52331E+14,-0.029632568,7.5981293,2.4765778;
1600,A,2.52331E+14,-3.58078,14.482758,6.0204926;
1600,A,2.52331E+14,-4.051468,16.595749,4.8152924;
1600,A,2.52331E+14,-1.9826965,10.531265,-1.2611694;
1600,A,2.52331E+14,-2.9604187,9.036407,-0.24699402;
1600,A,2.52331E+14,-2.8328247,8.539764,-0.10046387;
1600,A,2.52331E+14,-4.986389,7.793747,-1.189148;
1600,A,2.52331E+14,-3.7010345,7.0930176,-0.03161621;
1600,A,2.52331E+14,-0.39201355,6.444229,-0.2543335;
1600,A,2.52331E+14,0.8686676,7.548813,-0.0438385;
1600,A,2.52331E+14,-0.26200867,9.104416,1.3875122;
1600,A,2.52331E+14,-0.94470215,11.189972,2.0891113;
1600,A,2.52331E+14,-0.31430054,10.835434,2.9324188;
1600,A,2.52331E+14,-1.813736,12.171799,-0.37338257;
1600,A,2.52331E+14,-5.2892914,12.409363,-3.8065643;
1600,A,2.52331E+14,-4.5616913,13.0351715,-3.0180054;
1600,A,2.52331E+14,-1.833786,13.015427,-1.0966797;
1600,A,2.52332E+14,0.12763977,8.541122,-0.2886505;
1600,A,2.52332E+14,-0.9901886,3.491684,-0.3043213;
1600,A,2.52332E+14,-2.3647308,3.1197968,0.26524353;
1600,A,2.52332E+14,-2.0182648,5.053406,2.575882;
1600,A,2.52332E+14,-1.5000153,9.541428,2.6128235;
1600,A,2.52332E+14,-4.409027,16.17691,4.653656;
1600,A,2.52332E+14,-2.5078735,14.775665,-0.5617523;
1600,A,2.52332E+14,-4.8378296,10.762924,3.5899048;
1600,A,2.52332E+14,-4.2895355,10.178268,1.7014923;
1600,A,2.52332E+14,-1.9208679,7.8558044,-1.1307678;
1600,A,2.52332E+14,-4.5282745,9.413208,-0.9951782;
1600,A,2.52332E+14,-3.1606598,7.1584015,1.067215;
1600,A,2.52332E+14,0.12542725,5.5242615,-0.64512634;
1600,A,2.52332E+14,0.090026855,7.224182,0.2522583;
1600,A,2.52332E+14,-0.123672485,8.761383,0.50294495;
1600,A,2.52332E+14,-1.9445953,10.829025,1.8794403;
1600,A,2.52332E+14,0.66078186,10.652939,3.066452;
1600,A,2.52332E+14,-1.9345245,14.541351,-1.6659241;
1600,A,2.52332E+14,-5.3604126,12.495651,-4.6762085;
1600,A,2.52332E+14,-4.5744476,14.100449,-2.3892975;
1600,A,2.52333E+14,-2.5511475,12.666321,-0.6808777;
1600,A,2.52333E+14,0.5625763,6.383316,0.13728333;
1600,A,2.52333E+14,-0.29188538,1.8208923,-0.8230591;
1600,A,2.52333E+14,-3.4978027,3.8034058,1.428009;
1600,A,2.52333E+14,-2.441925,6.0341797,3.1707306;
1600,A,2.52333E+14,-0.43330383,9.527603,2.5657043;
1600,A,2.52333E+14,-5.7169952,18.380142,7.750885;
1600,A,2.52333E+14,-1.204956,12.492615,-2.1916351;
1600,A,2.52333E+14,-8.365875,11.045578,5.3115845;
1600,A,2.52333E+14,-2.9418182,9.117874,-1.2041473;
1600,A,2.52333E+14,-1.7657928,7.558258,-1.7032471;
1600,A,2.52333E+14,-6.675125,9.924316,-1.5146332;
1600,A,2.52333E+14,-2.285202,6.2058716,1.7067413;
1600,A,2.52333E+14,0.28129578,4.8972473,-0.6668701;
1600,A,2.52333E+14,-0.73890686,8.555145,1.1450195;
1600,A,2.52333E+14,0.017700195,7.8014374,1.5411682;
1600,A,2.52333E+14,-1.7306061,10.245377,2.522522;
1600,A,2.52333E+14,0.62786865,11.676514,3.188614;
1600,A,2.52333E+14,-1.987442,12.495438,-1.6262207;
1600,A,2.52334E+14,-6.220398,12.956314,-3.694641;
1600,A,2.52334E+14,-6.312668,14.681061,-0.4746399;
1600,A,2.52334E+14,-0.7328644,12.058105,0.0103302;
1600,A,2.52334E+14,0.60484314,8.166382,0.020095825;
1600,A,2.52334E+14,-1.9134064,2.2477417,-0.14401245;
1600,A,2.52334E+14,-3.0526428,2.4881897,1.2118835;
1600,A,2.52334E+14,-2.4289093,5.3967743,2.6462097;
1600,A,2.52334E+14,-1.4674377,10.645325,1.6252136;
1600,A,2.52334E+14,-1.5864258,15.851608,1.2278595;
1600,A,2.52334E+14,-1.9519348,12.578964,1.0841827;
1600,A,2.52334E+14,-2.7015076,16.076736,3.451706;
1600,A,2.52334E+14,-2.4075012,8.8684845,-0.64294434;
1600,A,2.52334E+14,-2.444336,9.141037,-0.6409912;
1600,A,2.52334E+14,-4.7219086,8.976486,-0.45732117;
1600,A,2.52334E+14,-2.2099304,6.1864777,1.3322754;
1600,A,2.52334E+14,-0.17346191,5.2771454,-0.67811584;
1600,A,2.52334E+14,-0.6014099,7.5803986,0.7279663;
1600,A,2.52334E+14,-1.0988159,9.111206,0.7662201;
1600,A,2.52334E+14,-1.3107452,11.500687,2.600296;
1600,A,2.52334E+14,-0.35984802,12.634705,1.7074585;
1600,A,2.52335E+14,-3.0443268,13.174774,-2.691162;
1600,A,2.52335E+14,-4.367157,12.097427,-3.673172;
1600,A,2.52335E+14,-3.7711945,11.779495,-0.76620483;
1600,A,2.52335E+14,-1.2570496,10.79393,0.14299011;
1600,A,2.52335E+14,0.09434509,6.8335876,0.045959473;
1600,A,2.52335E+14,-1.0205536,3.8231812,-0.43434143;
1600,A,2.52335E+14,-2.9625092,4.227417,1.3185883;
1600,A,2.52335E+14,-1.8067017,6.883911,2.0480042;
1600,A,2.52335E+14,-1.247879,12.307373,1.2431946;
1600,A,2.52335E+14,-2.5555725,13.158035,0.59768677;
1600,A,2.52335E+14,-2.759079,13.378479,1.961792;
1600,A,2.52335E+14,-2.9438477,13.921707,1.7739716;
1600,A,2.52335E+14,-2.7508698,8.428375,-1.2948761;
1600,A,2.52335E+14,-4.5457,7.6701508,-1.1108246;
1600,A,2.52335E+14,-4.048233,8.466812,0.63308716;
1600,A,2.52335E+14,-0.8673706,6.46698,0.025253296;
